user_id,subscription_type,subscription_category,start_date,end_date,amount
4244,Free,Yearly,2024-12-10,2025-12-10,0.0
4245,Free,3 month,2025-02-03,2025-05-04,0.0
4246,Family,3 month,2025-02-23,2025-05-24,605.06
4247,Free,3 month,2025-04-17,2025-07-16,0.0
4248,Premium,Monthly,2024-10-08,2024-11-07,605.06
4249,Free,Monthly,2025-02-19,2025-03-21,0.0
4250,Premium,3 month,2025-05-20,2025-08-18,779.81
4251,Premium,3 month,2025-06-13,2025-09-11,626.79
4252,Premium,Monthly,2025-05-19,2025-06-18,605.06
4253,Premium,3 month,2025-07-08,2025-10-06,605.06
4254,Premium,3 month,2025-07-25,2025-10-23,605.06
4255,Family,3 month,2025-03-12,2025-06-10,277.59
4256,Premium,Yearly,2025-06-10,2026-06-10,605.06
4257,Free,Monthly,2025-06-02,2025-07-02,0.0
4258,Family,3 month,2025-06-21,2025-09-19,605.06
4259,Free,3 month,2025-02-18,2025-05-19,0.0
4260,Family,3 month,2025-04-30,2025-07-29,605.06
4261,Family,Yearly,2025-04-02,2026-04-02,605.06
4262,Premium,Yearly,2025-02-07,2026-02-07,526.16
4263,Free,Yearly,2024-08-23,2025-08-23,0.0
4264,Premium,Yearly,2025-05-25,2026-05-25,605.06
4265,Free,Yearly,2024-11-14,2025-11-14,0.0
4266,Premium,Monthly,2025-05-25,2025-06-24,605.06
4267,Premium,Yearly,2025-08-08,2026-08-08,773.26
4268,Premium,Monthly,2025-03-12,2025-04-11,750.92
4269,Free,Monthly,2025-05-18,2025-06-17,0.0
4270,Premium,Monthly,2024-12-02,2025-01-01,605.06
4271,Premium,Monthly,2024-08-15,2024-09-14,473.51
4272,Premium,Monthly,2025-07-06,2025-08-05,605.06
4273,Premium,3 month,2024-08-31,2024-11-29,605.06
4274,Free,Yearly,2025-06-11,2026-06-11,0.0
4275,Free,Monthly,2024-12-21,2025-01-20,0.0
4276,Family,Monthly,2025-05-15,2025-06-14,992.49
4277,Free,Yearly,2025-06-03,2026-06-03,0.0
4278,Family,Monthly,2024-11-03,2024-12-03,605.06
4279,Premium,3 month,2025-03-10,2025-06-08,605.06
4280,Premium,3 month,2024-11-17,2025-02-15,605.06
4281,Family,3 month,2024-09-03,2024-12-02,605.06
4282,Family,3 month,2025-06-29,2025-09-27,605.06
4283,Family,Yearly,2024-10-17,2025-10-17,605.06
4284,Family,Monthly,2024-09-12,2024-10-12,261.21
4285,Premium,Monthly,2025-03-03,2025-04-02,605.06
4286,Family,Monthly,2025-03-27,2025-04-26,962.34
4287,Family,Monthly,2024-12-25,2025-01-24,546.01
4288,Premium,Monthly,2025-06-04,2025-07-04,605.06
4289,Premium,Monthly,2024-12-05,2025-01-04,605.06
4290,Family,3 month,2025-04-12,2025-07-11,605.06
4291,Premium,3 month,2024-12-22,2025-03-22,389.77
4292,Free,Yearly,2025-05-06,2026-05-06,0.0
4293,Premium,3 month,2025-02-06,2025-05-07,605.06
4294,Family,3 month,2025-05-21,2025-08-19,605.06
4295,Family,Monthly,2024-09-18,2024-10-18,605.06
4296,Premium,Monthly,2025-03-18,2025-04-17,605.06
4297,Premium,Monthly,2025-01-19,2025-02-18,605.06
4298,Family,Monthly,2025-01-22,2025-02-21,605.06
4299,Premium,Yearly,2024-08-31,2025-08-31,605.06
4300,Premium,Yearly,2025-07-02,2026-07-02,527.14
4301,Free,3 month,2024-10-27,2025-01-25,0.0
4302,Premium,3 month,2025-04-18,2025-07-17,605.06
4303,Family,Yearly,2025-07-23,2026-07-23,605.06
4304,Family,3 month,2025-04-17,2025-07-16,605.06
4305,Family,3 month,2025-02-07,2025-05-08,605.06
4306,Free,3 month,2025-02-05,2025-05-06,0.0
4307,Premium,Yearly,2024-09-29,2025-09-29,729.92
4308,Premium,Yearly,2025-04-13,2026-04-13,479.09
4309,Family,Yearly,2025-06-27,2026-06-27,605.06
4310,Premium,3 month,2024-10-27,2025-01-25,612.37
4311,Family,3 month,2025-06-06,2025-09-04,261.11
4312,Premium,3 month,2025-05-23,2025-08-21,605.06
4313,Free,Monthly,2024-09-11,2024-10-11,0.0
4314,Premium,Yearly,2025-01-23,2026-01-23,605.06
4315,Family,3 month,2024-08-28,2024-11-26,283.16
4316,Family,Yearly,2025-06-22,2026-06-22,605.06
4317,Free,3 month,2025-02-22,2025-05-23,0.0
4318,Premium,Monthly,2025-05-13,2025-06-12,965.69
4319,Free,Yearly,2025-05-23,2026-05-23,0.0
4320,Premium,Yearly,2025-02-13,2026-02-13,605.06
4321,Family,Monthly,2025-05-28,2025-06-27,605.06
4322,Premium,Monthly,2024-12-16,2025-01-15,605.06
4323,Premium,3 month,2024-09-27,2024-12-26,605.06
4324,Premium,Monthly,2024-11-12,2024-12-12,605.06
4325,Family,3 month,2025-06-30,2025-09-28,302.92
4326,Premium,Yearly,2025-05-18,2026-05-18,714.75
4327,Premium,3 month,2024-09-10,2024-12-09,299.94
4328,Family,3 month,2025-05-20,2025-08-18,570.96
4329,Family,3 month,2025-07-08,2025-10-06,605.06
4330,Free,Yearly,2025-02-22,2026-02-22,0.0
4331,Family,Yearly,2025-04-11,2026-04-11,605.06
4332,Premium,Yearly,2024-12-17,2025-12-17,229.13
4333,Family,Yearly,2024-12-21,2025-12-21,605.06
4334,Premium,3 month,2025-04-29,2025-07-28,605.06
4335,Free,3 month,2025-04-02,2025-07-01,0.0
4336,Family,Yearly,2024-11-06,2025-11-06,302.76
4337,Free,3 month,2024-08-20,2024-11-18,0.0
4338,Family,3 month,2024-09-26,2024-12-25,605.06
4339,Premium,Yearly,2024-08-22,2025-08-22,605.06
4340,Premium,Yearly,2025-03-21,2026-03-21,605.06
4341,Premium,3 month,2025-02-11,2025-05-12,605.06
4342,Free,Monthly,2025-05-08,2025-06-07,0.0
4343,Premium,Yearly,2024-11-21,2025-11-21,605.06
4344,Premium,Yearly,2024-10-19,2025-10-19,605.06
4345,Family,Yearly,2025-04-29,2026-04-29,605.06
4346,Premium,Monthly,2025-05-20,2025-06-19,605.06
4347,Premium,Yearly,2024-11-07,2025-11-07,940.93
4348,Premium,Yearly,2024-09-26,2025-09-26,231.14
4349,Family,3 month,2025-02-01,2025-05-02,605.06
4350,Premium,Yearly,2024-08-14,2025-08-14,980.43
4351,Premium,3 month,2025-01-19,2025-04-19,605.06
4352,Free,Yearly,2025-05-09,2026-05-09,0.0
4353,Family,Monthly,2024-12-09,2025-01-08,523.32
4354,Family,Monthly,2024-12-03,2025-01-02,436.1
4355,Family,Yearly,2024-12-22,2025-12-22,940.11
4356,Premium,Monthly,2025-03-20,2025-04-19,605.06
4357,Family,3 month,2024-11-05,2025-02-03,605.06
4358,Free,Monthly,2025-02-24,2025-03-26,0.0
4359,Premium,Yearly,2025-01-22,2026-01-22,877.2
4360,Free,Yearly,2024-11-22,2025-11-22,0.0
4361,Free,3 month,2025-08-04,2025-11-02,0.0
4362,Free,Yearly,2024-08-13,2025-08-13,0.0
4363,Premium,3 month,2024-11-22,2025-02-20,605.06
4364,Family,3 month,2025-04-02,2025-07-01,605.06
4365,Premium,Yearly,2025-04-02,2026-04-02,605.06
4366,Premium,3 month,2025-03-02,2025-05-31,605.06
4367,Free,Monthly,2025-05-06,2025-06-05,0.0
4368,Free,3 month,2025-04-18,2025-07-17,0.0
4369,Premium,Monthly,2025-04-17,2025-05-17,605.06
4370,Premium,Monthly,2025-06-17,2025-07-17,605.06
4371,Premium,3 month,2025-04-28,2025-07-27,605.06
4372,Family,3 month,2025-08-04,2025-11-02,605.06
4373,Premium,Monthly,2025-04-17,2025-05-17,605.06
4374,Family,Monthly,2025-07-05,2025-08-04,903.03
4375,Premium,Yearly,2024-09-06,2025-09-06,605.06
4376,Family,3 month,2025-04-25,2025-07-24,987.24
4377,Free,Monthly,2025-03-09,2025-04-08,0.0
4378,Free,3 month,2024-08-25,2024-11-23,0.0
4379,Free,Monthly,2024-12-31,2025-01-30,0.0
4380,Premium,Yearly,2025-02-01,2026-02-01,826.43
4381,Premium,Monthly,2025-04-21,2025-05-21,605.06
4382,Free,3 month,2025-01-15,2025-04-15,0.0
4383,Premium,Yearly,2025-01-25,2026-01-25,605.06
4384,Family,Monthly,2025-05-18,2025-06-17,605.06
4385,Premium,3 month,2024-12-13,2025-03-13,605.06
4386,Premium,3 month,2024-11-14,2025-02-12,605.06
4387,Premium,Yearly,2024-10-11,2025-10-11,531.19
4388,Premium,Monthly,2025-01-25,2025-02-24,917.38
4389,Free,Monthly,2024-11-28,2024-12-28,0.0
4390,Premium,3 month,2025-08-09,2025-11-07,392.14
4391,Family,3 month,2024-11-24,2025-02-22,605.06
4392,Family,Monthly,2024-11-26,2024-12-26,605.06
4393,Premium,3 month,2025-03-03,2025-06-01,605.06
4394,Free,3 month,2025-03-07,2025-06-05,0.0
4395,Premium,3 month,2025-03-16,2025-06-14,547.98
4396,Premium,Yearly,2024-09-17,2025-09-17,605.06
4397,Premium,Monthly,2025-04-16,2025-05-16,421.16
4398,Premium,Monthly,2025-04-01,2025-05-01,605.06
4399,Free,Monthly,2025-02-10,2025-03-12,0.0
4400,Free,3 month,2024-12-02,2025-03-02,0.0
4401,Free,Monthly,2025-03-09,2025-04-08,0.0
4402,Premium,Monthly,2024-12-12,2025-01-11,737.65
4403,Premium,Monthly,2024-09-28,2024-10-28,605.06
4404,Premium,Yearly,2025-02-13,2026-02-13,421.24
4405,Family,Monthly,2025-08-02,2025-09-01,605.06
4406,Free,3 month,2024-12-09,2025-03-09,0.0
4407,Free,Yearly,2024-09-07,2025-09-07,0.0
4408,Family,3 month,2025-04-03,2025-07-02,879.78
4409,Premium,3 month,2024-12-13,2025-03-13,605.06
4410,Premium,3 month,2025-06-12,2025-09-10,605.06
4411,Family,Yearly,2025-05-17,2026-05-17,552.71
4412,Premium,3 month,2025-08-05,2025-11-03,840.76
4413,Free,Yearly,2025-05-29,2026-05-29,0.0
4414,Premium,Yearly,2024-11-19,2025-11-19,605.06
4415,Premium,Yearly,2025-03-18,2026-03-18,905.22
4416,Family,Yearly,2024-11-18,2025-11-18,205.79
4417,Family,3 month,2025-02-10,2025-05-11,605.06
4418,Premium,Yearly,2024-10-27,2025-10-27,605.06
4419,Free,3 month,2024-12-20,2025-03-20,0.0
4420,Premium,3 month,2025-07-19,2025-10-17,605.06
4421,Free,Yearly,2024-12-07,2025-12-07,0.0
4422,Premium,3 month,2025-05-01,2025-07-30,466.56
4423,Family,Monthly,2025-04-30,2025-05-30,605.06
4424,Premium,Yearly,2024-10-20,2025-10-20,961.37
4425,Free,3 month,2025-03-08,2025-06-06,0.0
4426,Premium,Monthly,2025-06-26,2025-07-26,605.06
4427,Family,Monthly,2025-01-13,2025-02-12,428.81
4428,Premium,Monthly,2024-09-25,2024-10-25,605.06
4429,Free,Monthly,2025-06-27,2025-07-27,0.0
4430,Premium,Yearly,2024-11-10,2025-11-10,605.06
4431,Premium,Yearly,2025-03-02,2026-03-02,605.06
4432,Premium,Yearly,2025-03-02,2026-03-02,219.71
4433,Premium,3 month,2025-05-02,2025-07-31,313.18
4434,Premium,Yearly,2025-01-23,2026-01-23,722.52
4435,Family,Yearly,2024-11-10,2025-11-10,257.56
4436,Premium,Monthly,2025-02-11,2025-03-13,290.52
4437,Free,Yearly,2025-03-27,2026-03-27,0.0
4438,Free,3 month,2025-07-22,2025-10-20,0.0
4439,Free,3 month,2025-07-17,2025-10-15,0.0
4440,Premium,Yearly,2025-05-28,2026-05-28,831.45
4441,Free,3 month,2025-07-30,2025-10-28,0.0
4442,Premium,3 month,2025-02-27,2025-05-28,605.06
4443,Family,Monthly,2024-09-30,2024-10-30,878.97
4444,Premium,Monthly,2025-04-19,2025-05-19,605.06
4445,Premium,Yearly,2024-10-23,2025-10-23,605.06
4446,Family,Yearly,2024-12-16,2025-12-16,216.35
4447,Premium,Monthly,2025-06-13,2025-07-13,949.15
4448,Free,3 month,2025-05-28,2025-08-26,0.0
4449,Family,Monthly,2025-05-13,2025-06-12,605.06
4450,Premium,Yearly,2024-08-18,2025-08-18,605.06
4451,Premium,3 month,2025-08-04,2025-11-02,605.06
4452,Premium,Monthly,2024-10-18,2024-11-17,605.06
4453,Family,Yearly,2025-05-20,2026-05-20,605.06
4454,Family,3 month,2024-08-26,2024-11-24,605.06
4455,Family,Yearly,2024-09-05,2025-09-05,605.06
4456,Free,Yearly,2024-09-29,2025-09-29,0.0
4457,Free,Yearly,2024-09-11,2025-09-11,0.0
4458,Premium,Yearly,2024-08-13,2025-08-13,605.06
4459,Premium,Monthly,2025-04-09,2025-05-09,605.06
4460,Premium,Monthly,2024-09-11,2024-10-11,598.68
4461,Free,Monthly,2024-12-17,2025-01-16,0.0
4462,Premium,Monthly,2025-02-04,2025-03-06,605.06
4463,Premium,Yearly,2024-09-05,2025-09-05,283.54
4464,Premium,Yearly,2024-12-19,2025-12-19,605.06
4465,Free,3 month,2025-06-05,2025-09-03,0.0
4466,Free,Yearly,2025-02-07,2026-02-07,0.0
4467,Premium,Yearly,2024-09-20,2025-09-20,605.06
4468,Premium,Yearly,2025-03-17,2026-03-17,605.06
4469,Family,3 month,2024-11-24,2025-02-22,605.06
4470,Premium,3 month,2024-12-13,2025-03-13,605.06
4471,Premium,Monthly,2025-02-15,2025-03-17,605.06
4472,Free,Yearly,2024-10-05,2025-10-05,0.0
4473,Premium,3 month,2024-08-12,2024-11-10,605.06
4474,Family,3 month,2025-01-07,2025-04-07,605.06
4475,Free,Monthly,2025-04-27,2025-05-27,0.0
4476,Premium,3 month,2025-05-02,2025-07-31,605.06
4477,Free,Yearly,2024-12-11,2025-12-11,0.0
4478,Premium,Monthly,2024-11-15,2024-12-15,605.06
4479,Family,3 month,2025-06-22,2025-09-20,759.78
4480,Premium,Yearly,2025-01-11,2026-01-11,872.49
4481,Premium,Yearly,2025-04-02,2026-04-02,605.06
4482,Family,Yearly,2025-04-08,2026-04-08,605.06
4483,Family,Monthly,2025-02-02,2025-03-04,444.55
4484,Premium,Monthly,2025-04-05,2025-05-05,494.53
4485,Premium,Yearly,2025-01-21,2026-01-21,605.06
4486,Premium,Monthly,2025-04-28,2025-05-28,627.57
4487,Premium,Yearly,2025-05-06,2026-05-06,605.06
4488,Premium,Monthly,2024-12-06,2025-01-05,605.06
4489,Premium,3 month,2025-07-01,2025-09-29,605.06
4490,Free,Yearly,2025-06-12,2026-06-12,0.0
4491,Premium,3 month,2025-02-26,2025-05-27,605.06
4492,Premium,3 month,2025-03-18,2025-06-16,605.06
4493,Free,Monthly,2025-06-11,2025-07-11,0.0
4494,Premium,Yearly,2025-02-19,2026-02-19,605.06
4495,Free,Yearly,2025-06-09,2026-06-09,0.0
4496,Free,Yearly,2025-02-06,2026-02-06,0.0
4497,Family,Monthly,2025-07-23,2025-08-22,605.06
4498,Family,Yearly,2025-01-25,2026-01-25,965.21
4499,Premium,Monthly,2024-09-08,2024-10-08,917.25
4500,Premium,3 month,2025-02-17,2025-05-18,605.06
4501,Premium,Monthly,2024-10-24,2024-11-23,605.06
4502,Free,Monthly,2025-01-15,2025-02-14,0.0
4503,Premium,Monthly,2025-08-04,2025-09-03,835.9
4504,Family,Yearly,2024-10-05,2025-10-05,605.06
4505,Premium,Yearly,2025-05-30,2026-05-30,605.06
4506,Premium,Monthly,2025-02-07,2025-03-09,605.06
4507,Free,Yearly,2025-03-22,2026-03-22,0.0
4508,Free,Yearly,2025-01-01,2026-01-01,0.0
4509,Free,Monthly,2025-06-14,2025-07-14,0.0
4510,Premium,3 month,2025-04-08,2025-07-07,980.97
4511,Premium,Monthly,2024-10-23,2024-11-22,778.26
4512,Free,Yearly,2025-02-01,2026-02-01,0.0
4513,Free,3 month,2025-07-14,2025-10-12,0.0
4514,Family,Monthly,2025-01-08,2025-02-07,605.06
4515,Premium,3 month,2025-03-20,2025-06-18,605.06
4516,Premium,Yearly,2024-11-04,2025-11-04,567.45
4517,Premium,3 month,2025-01-02,2025-04-02,878.66
4518,Family,Monthly,2024-12-24,2025-01-23,710.45
4519,Free,3 month,2025-04-24,2025-07-23,0.0
4520,Family,3 month,2025-01-21,2025-04-21,605.06
4521,Family,Yearly,2024-12-10,2025-12-10,605.06
4522,Premium,3 month,2024-08-31,2024-11-29,351.6
4523,Free,Monthly,2025-04-06,2025-05-06,0.0
4524,Premium,Monthly,2024-09-06,2024-10-06,605.06
4525,Premium,3 month,2025-03-09,2025-06-07,605.06
4526,Premium,3 month,2025-04-22,2025-07-21,951.4
4527,Family,Monthly,2024-09-23,2024-10-23,461.18
4528,Premium,Monthly,2024-11-08,2024-12-08,605.06
4529,Free,Monthly,2024-11-18,2024-12-18,0.0
4530,Premium,3 month,2024-11-22,2025-02-20,605.06
4531,Premium,3 month,2025-05-02,2025-07-31,605.06
4532,Premium,3 month,2024-11-29,2025-02-27,513.6
4533,Premium,3 month,2025-02-15,2025-05-16,577.71
4534,Free,Yearly,2025-07-12,2026-07-12,0.0
4535,Premium,Yearly,2024-08-24,2025-08-24,467.67
4536,Family,3 month,2025-05-03,2025-08-01,605.06
4537,Premium,Monthly,2025-05-24,2025-06-23,605.06
4538,Premium,3 month,2025-01-18,2025-04-18,605.06
4539,Premium,Monthly,2025-02-14,2025-03-16,884.7
4540,Family,3 month,2025-05-27,2025-08-25,576.43
4541,Premium,Yearly,2025-03-17,2026-03-17,605.06
4542,Free,Yearly,2024-10-07,2025-10-07,0.0
4543,Family,Yearly,2025-02-06,2026-02-06,605.06
4544,Family,Yearly,2025-02-18,2026-02-18,832.34
4545,Premium,Yearly,2024-10-30,2025-10-30,605.06
4546,Premium,Yearly,2025-05-17,2026-05-17,605.06
4547,Free,3 month,2024-09-17,2024-12-16,0.0
4548,Premium,3 month,2025-01-02,2025-04-02,605.06
4549,Family,3 month,2025-01-20,2025-04-20,605.06
4550,Free,3 month,2024-11-07,2025-02-05,0.0
4551,Premium,Monthly,2025-05-27,2025-06-26,956.38
4552,Family,Monthly,2024-11-02,2024-12-02,605.06
4553,Premium,Monthly,2025-01-13,2025-02-12,455.61
4554,Free,Yearly,2025-04-19,2026-04-19,0.0
4555,Free,Yearly,2024-10-10,2025-10-10,0.0
4556,Free,Yearly,2025-05-03,2026-05-03,0.0
4557,Premium,Yearly,2025-08-04,2026-08-04,605.06
4558,Free,3 month,2024-09-25,2024-12-24,0.0
4559,Premium,Monthly,2024-12-07,2025-01-06,605.06
4560,Premium,Monthly,2024-09-23,2024-10-23,294.61
4561,Premium,3 month,2024-12-20,2025-03-20,605.06
4562,Free,Yearly,2024-12-09,2025-12-09,0.0
4563,Free,Monthly,2025-01-15,2025-02-14,0.0
4564,Premium,Monthly,2025-05-21,2025-06-20,605.06
4565,Premium,Monthly,2024-12-17,2025-01-16,605.06
4566,Premium,Monthly,2025-01-09,2025-02-08,594.12
4567,Premium,3 month,2024-08-25,2024-11-23,605.06
4568,Free,Yearly,2024-09-27,2025-09-27,0.0
4569,Family,3 month,2025-01-22,2025-04-22,665.31
4570,Premium,Yearly,2025-04-06,2026-04-06,450.88
4571,Free,Monthly,2025-05-02,2025-06-01,0.0
4572,Premium,3 month,2025-07-12,2025-10-10,808.29
4573,Premium,Yearly,2025-04-25,2026-04-25,280.89
4574,Free,Monthly,2025-07-03,2025-08-02,0.0
4575,Free,3 month,2025-03-08,2025-06-06,0.0
4576,Family,Yearly,2024-11-08,2025-11-08,934.73
4577,Premium,Monthly,2024-11-27,2024-12-27,639.58
4578,Premium,Monthly,2025-07-19,2025-08-18,605.06
4579,Premium,Yearly,2024-09-30,2025-09-30,605.06
4580,Family,3 month,2025-03-10,2025-06-08,605.06
4581,Family,Yearly,2024-09-16,2025-09-16,605.06
4582,Family,Monthly,2025-05-29,2025-06-28,811.45
4583,Premium,Monthly,2025-01-04,2025-02-03,605.06
4584,Free,Monthly,2024-11-06,2024-12-06,0.0
4585,Family,Monthly,2025-05-30,2025-06-29,605.06
4586,Premium,Yearly,2024-09-16,2025-09-16,562.58
4587,Premium,Yearly,2025-06-04,2026-06-04,667.28
4588,Premium,Monthly,2024-10-02,2024-11-01,605.06
4589,Premium,Yearly,2025-04-23,2026-04-23,605.06
4590,Free,Yearly,2024-08-30,2025-08-30,0.0
4591,Premium,Yearly,2024-10-20,2025-10-20,605.06
4592,Family,3 month,2024-11-06,2025-02-04,605.06
4593,Free,Yearly,2025-01-08,2026-01-08,0.0
4594,Family,Monthly,2024-10-28,2024-11-27,605.06
4595,Family,Monthly,2025-05-03,2025-06-02,605.06
4596,Free,Monthly,2024-11-07,2024-12-07,0.0
4597,Family,3 month,2025-03-05,2025-06-03,605.06
4598,Premium,Yearly,2025-02-06,2026-02-06,605.06
4599,Premium,Monthly,2024-09-24,2024-10-24,605.06
4600,Free,Monthly,2025-06-18,2025-07-18,0.0
4601,Premium,Monthly,2024-11-26,2024-12-26,697.07
4602,Premium,3 month,2025-01-21,2025-04-21,605.06
4603,Premium,3 month,2025-05-18,2025-08-16,605.06
4604,Family,Yearly,2024-08-26,2025-08-26,438.16
4605,Free,Yearly,2025-06-01,2026-06-01,0.0
4606,Family,Monthly,2025-07-23,2025-08-22,605.06
4607,Family,Monthly,2024-12-03,2025-01-02,605.06
4608,Premium,3 month,2024-11-26,2025-02-24,605.06
4609,Free,Monthly,2024-10-12,2024-11-11,0.0
4610,Premium,3 month,2025-03-22,2025-06-20,605.06
4611,Family,Monthly,2025-03-11,2025-04-10,605.06
4612,Premium,Monthly,2025-01-27,2025-02-26,835.24
4613,Premium,Monthly,2025-07-22,2025-08-21,605.06
4614,Free,3 month,2025-06-24,2025-09-22,0.0
4615,Premium,3 month,2025-07-25,2025-10-23,281.11
4616,Family,Yearly,2024-11-10,2025-11-10,605.06
4617,Free,3 month,2025-07-27,2025-10-25,0.0
4618,Family,Monthly,2025-02-04,2025-03-06,361.29
4619,Premium,Yearly,2025-05-19,2026-05-19,605.06
4620,Premium,Monthly,2025-01-06,2025-02-05,761.65
4621,Premium,Yearly,2024-10-04,2025-10-04,689.39
4622,Premium,Monthly,2024-10-26,2024-11-25,881.92
4623,Premium,3 month,2025-01-27,2025-04-27,605.06
4624,Family,Monthly,2025-03-14,2025-04-13,605.06
4625,Premium,Yearly,2025-04-17,2026-04-17,605.06
4626,Family,Yearly,2024-12-10,2025-12-10,605.06
4627,Premium,3 month,2024-11-24,2025-02-22,605.06
4628,Family,Monthly,2025-02-03,2025-03-05,605.06
4629,Free,Monthly,2025-04-13,2025-05-13,0.0
4630,Free,Monthly,2024-10-16,2024-11-15,0.0
4631,Premium,Monthly,2025-07-24,2025-08-23,605.06
4632,Free,Yearly,2024-08-09,2025-08-09,0.0
4633,Family,Yearly,2025-02-05,2026-02-05,917.13
4634,Premium,Monthly,2025-01-12,2025-02-11,605.06
4635,Free,Monthly,2024-12-13,2025-01-12,0.0
4636,Free,Yearly,2025-01-28,2026-01-28,0.0
4637,Family,Monthly,2024-09-17,2024-10-17,605.06
4638,Free,Yearly,2025-01-11,2026-01-11,0.0
4639,Family,Monthly,2025-03-22,2025-04-21,605.06
4640,Free,3 month,2025-06-18,2025-09-16,0.0
4641,Premium,3 month,2024-10-01,2024-12-30,584.54
4642,Free,Yearly,2025-04-02,2026-04-02,0.0
4643,Family,Monthly,2025-06-07,2025-07-07,469.52
4644,Premium,Yearly,2025-03-09,2026-03-09,605.06
4645,Premium,Monthly,2024-10-27,2024-11-26,605.06
4646,Premium,Monthly,2025-05-12,2025-06-11,427.66
4647,Free,Yearly,2024-08-09,2025-08-09,0.0
4648,Premium,Monthly,2025-01-04,2025-02-03,605.06
4649,Premium,Yearly,2025-05-23,2026-05-23,605.06
4650,Family,Yearly,2025-07-05,2026-07-05,605.06
4651,Premium,3 month,2024-12-14,2025-03-14,416.27
4652,Premium,Yearly,2024-12-19,2025-12-19,479.1
4653,Free,Monthly,2024-10-11,2024-11-10,0.0
4654,Premium,Monthly,2025-03-05,2025-04-04,605.06
4655,Family,Yearly,2025-01-26,2026-01-26,353.7
4656,Premium,Yearly,2024-09-20,2025-09-20,605.06
4657,Free,3 month,2025-01-24,2025-04-24,0.0
4658,Premium,3 month,2025-03-06,2025-06-04,605.06
4659,Family,Yearly,2025-01-01,2026-01-01,527.93
4660,Free,3 month,2024-09-26,2024-12-25,0.0
4661,Free,Yearly,2025-03-15,2026-03-15,0.0
4662,Premium,3 month,2025-04-22,2025-07-21,605.06
4663,Premium,Yearly,2024-09-06,2025-09-06,605.06
4664,Free,3 month,2025-04-05,2025-07-04,0.0
4665,Premium,Yearly,2025-05-21,2026-05-21,605.06
4666,Premium,Monthly,2025-08-07,2025-09-06,568.78
4667,Free,3 month,2025-06-04,2025-09-02,0.0
4668,Premium,Yearly,2025-06-25,2026-06-25,605.06
4669,Free,3 month,2024-12-22,2025-03-22,0.0
4670,Free,Monthly,2025-05-22,2025-06-21,0.0
4671,Premium,Yearly,2025-07-13,2026-07-13,605.06
4672,Family,Yearly,2025-01-10,2026-01-10,605.06
4673,Premium,3 month,2025-04-23,2025-07-22,345.62
4674,Free,Yearly,2024-09-18,2025-09-18,0.0
4675,Premium,Yearly,2024-12-31,2025-12-31,605.06
4676,Free,Monthly,2025-01-24,2025-02-23,0.0
4677,Free,3 month,2025-03-17,2025-06-15,0.0
4678,Free,3 month,2024-11-24,2025-02-22,0.0
4679,Family,Monthly,2024-09-15,2024-10-15,605.06
4680,Premium,3 month,2024-10-29,2025-01-27,969.98
4681,Free,3 month,2025-02-11,2025-05-12,0.0
4682,Family,Yearly,2025-05-26,2026-05-26,605.06
4683,Family,Monthly,2025-05-30,2025-06-29,411.35
4684,Family,3 month,2024-10-27,2025-01-25,605.06
4685,Free,Yearly,2024-10-24,2025-10-24,0.0
4686,Premium,Yearly,2024-10-28,2025-10-28,605.06
4687,Free,3 month,2024-10-30,2025-01-28,0.0
4688,Premium,3 month,2025-02-09,2025-05-10,605.06
4689,Family,3 month,2025-03-14,2025-06-12,605.06
4690,Family,Yearly,2025-06-30,2026-06-30,605.06
4691,Premium,3 month,2025-03-20,2025-06-18,605.06
4692,Free,3 month,2024-09-26,2024-12-25,0.0
4693,Free,Yearly,2024-09-17,2025-09-17,0.0
4694,Free,3 month,2025-05-14,2025-08-12,0.0
4695,Free,3 month,2025-04-20,2025-07-19,0.0
4696,Premium,Monthly,2024-09-03,2024-10-03,522.07
4697,Premium,Yearly,2025-06-17,2026-06-17,939.61
4698,Free,Yearly,2024-08-24,2025-08-24,0.0
4699,Premium,Yearly,2025-07-25,2026-07-25,906.7
4700,Premium,3 month,2025-03-31,2025-06-29,605.06
4701,Family,3 month,2025-02-05,2025-05-06,605.06
4702,Premium,3 month,2025-05-04,2025-08-02,605.06
4703,Premium,3 month,2024-10-18,2025-01-16,324.61
4704,Premium,Monthly,2025-04-15,2025-05-15,605.06
4705,Family,3 month,2024-10-30,2025-01-28,605.06
4706,Premium,Monthly,2025-03-22,2025-04-21,605.06
